# Jan, Williams, Weissman. Science, 2014.
# Table S6 Comprehensive 293/human annotation table
# See Materials and Methods for additional information on annotation derivation
#
# UCSC.gene.id: the ucsc gene id <string>
# uniprot.protein.id: the uniprot protein id <string>
# AA.length: the length of the gene in amino acids <integer>
# secretome: whether the gene is a member of the secretome <"yes" or "no">
# phobius: whether this gene was predicted to contain a TMD or signal peptide by Phobius <"yes" or "no">
# first.feature.start: the position, in amino acids, where the first Phobius-predicted hydrophobic feature begins <integer> or NA
# TMHMM: whether this gene was predicted to contain a TMD by TMHMM <"yes" or "no">
# SignalP: whether this gene was predicted to contain a signal peptide by SignalP <"yes" or "no">
# signalSequence: whether this gene has an ER signal anchor sequence, based on containing a TMD within the first 60 amino acids <"yes" or "no">
# signalAnchor:whether this gene has an ER signal sequence, based on a SignalP prediction or Phobius-predicted hydrophobic domain in the first 60 amino acids <"yes or "no">
# mitoCarta: whether this gene is annotated in MitoCarta <"yes" or "no">
# mito.GO: whether this gene is annotated with the term GO:005739 <"yes" or "no">
# pexDB: whether this gene is annotated as peroxisomal <"yes" or "no">
# input.count: refers to the number of raw sequencing counts mapped to the gene in the input library (for statistical reliability, see Ingolia 2009) <int>
# input.rpkm: is the input reads per kilobase per million, which corrects counts for total library sequencing reads and gene length <float>
# pulldown.count: refers to the number of raw sequencing counts mapped to the gene in the pulldown library <int>
# pulldown.rpkm: is the pulldown reads per kilobase per million, which corrects counts for total library sequencing reads and gene length <float>
# log2.enrichment: represents log2(pulldown.rpkm / total.rpkm) <float> or "NA"
#
#UCSC.gene.id	uniprot.protein.id	AA.length	secretome	phobius	first.feature.start	TMHMM	SignalP	signalSequence	signalAnchor	mitoCarta	mito.GO	pexDB	input.count	input.rpkm	pulldown.count	pulldown.rpkm	log2.enrichment
uc001avx.3	Q9NW97	253	yes	yes	12	yes	no	no	yes	no	no	no	12	4.40980534992	39	22.2198867412	NA
uc001awb.2	B1AJZ9	1412	no	no	NA	no	no	no	no	no	no	no	1	0.0658451813935	0	0.0	NA
uc001awh.2	Q96C19	240	no	no	NA	no	no	no	no	no	no	no	230	89.0995046222	128	76.8770098533	-0.212865187345
uc001awi.1	Q99895	268	yes	yes	2	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc001awk.3	P08217	269	yes	yes	4	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc001awl.3	NP_056933	269	yes	yes	4	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc001awn.3	P55211	416	no	no	NA	no	no	no	no	no	no	yes	61	13.6331181822	28	9.70202648389	NA
uc001aws.3	Q9Y2G8	782	yes	yes	12	yes	yes	yes	no	no	no	no	49	5.82569873434	74	13.6402622981	NA
uc001awv.2	Q9BSE5	352	no	no	NA	no	no	no	no	yes	no	yes	10	2.64128966271	1	0.409501117827	NA
uc001awx.2	Q5TDH0	399	no	no	NA	no	no	no	no	no	no	no	228	53.12765493	78	28.1786032357	-0.914862931703
uc010obn.2	Q92681	617	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc010obo.2	Q8IWE5	1019	no	no	NA	no	no	no	no	no	no	no	76	6.93422777791	68	9.61905667939	NA
uc001axb.1	Q6PIV7	304	no	yes	206	yes	no	no	no	yes	no	yes	0	0.0	0	0.0	NA
uc001axc.3	A0PJX8	343	yes	yes	27	yes	no	no	yes	no	no	no	0	0.0	0	0.0	NA
uc001axe.1	Q8WUP2	373	yes	yes	9	no	no	yes	no	no	no	no	54	13.4599554716	32	12.3662750434	NA
uc009vol.1	NP_001083060	91	no	no	NA	no	no	no	no	no	no	yes	0	0.0	0	0.0	NA
uc001axk.1	Q96T58	3664	no	no	NA	no	no	no	no	no	no	no	336	8.52594462305	90	3.54066468689	-1.26783946285
uc001axl.4	Q13105	803	no	no	NA	no	no	no	no	no	no	no	26	3.01034657449	6	1.07704403593	NA
uc001axn.3	Q8NEQ6	169	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001axo.2	Q9UBY9	170	no	no	NA	no	no	no	no	yes	no	yes	0	0.0	0	0.0	NA
uc001axu.3	P51800	687	yes	yes	50	yes	no	no	yes	no	no	no	0	0.0	0	0.0	NA
uc001axz.4	Q96AQ9	280	no	no	NA	no	no	no	no	no	no	no	2	0.664095686625	7	3.60360983687	NA
uc001aya.2	P29317	976	yes	yes	8	yes	yes	yes	no	no	no	no	127	12.0979726518	513	75.764419931	2.64675519244
uc001ayc.1	Q8IW93	802	no	no	NA	no	no	no	no	no	no	no	3	0.34778078352	5	0.898655819669	NA
uc001ayd.3	Q9BU20	258	no	no	NA	no	no	no	no	no	no	no	5	1.80181000247	1	0.558699199515	NA
uc001ayg.3	Q6P3S6	717	no	no	NA	no	no	no	no	no	no	no	54	7.00218046149	12	2.4124584682	NA
uc001aym.4	Q7Z422	152	no	no	NA	no	no	no	no	no	no	no	197	120.498414718	88	83.452017275	-0.52999533722
uc001ayn.3	Q7Z572	469	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001ayq.3	Q9NVZ3-2	273	no	no	NA	no	no	no	no	no	no	no	186	63.3445116474	129	68.1121859277	0.104693307912
uc009vos.1	Q3BBV0	1093	no	no	NA	no	no	no	no	no	no	no	4	0.340561890577	1	0.132000360325	NA
uc001azn.1	O95559	633	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc010ock.2	Q2TV78-2	689	yes	yes	4	no	no	yes	no	no	no	no	0	0.0	0	0.0	NA
uc001azt.2	Q5TZA2	2017	no	no	NA	no	no	no	no	no	no	no	33	1.52113141904	20	1.42929492786	NA
uc001azw.3	P55001	183	yes	yes	3	no	yes	yes	no	no	no	no	12	6.09661613951	29	22.8425541572	NA
uc001baa.2	Q9NQ11	1180	yes	yes	47	yes	no	no	yes	no	no	no	158	12.4489801595	165	20.1557838334	0.695166329665
uc001bae.3	P21912	280	no	yes	13	no	no	yes	no	yes	no	yes	715	237.414207969	407	209.524171944	-0.180289583803
uc001baf.3	Q9Y2J8	665	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001bah.1	Q9ULC6	663	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc009vpb.1		146	yes	yes	10	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc001bai.3	Q9ULW8	664	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001baj.2	Q9UM07	663	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001bak.1	NP_997304	694	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001bal.3	Q9P258	522	no	no	NA	no	no	no	no	no	no	no	959	170.807446142	440	121.50102132	-0.49140242789
uc001ban.3	NP_060595	1279	no	no	NA	no	no	no	no	no	no	no	5	0.36346128275	2	0.225401709891	NA
uc001bat.3	Q9H568	366	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001bau.2	Q96ID5	467	yes	yes	10	no	yes	yes	no	no	no	no	0	0.0	3	0.9259811144	NA
uc001bax.3	Q5VTJ3	777	yes	yes	21	yes	no	no	yes	no	no	no	0	0.0	0	0.0	NA
uc001bay.3	P23759	520	no	no	NA	no	no	no	no	no	no	no	3	0.536384977659	6	1.6632045401	NA
uc001bba.1	Q8TE23	839	yes	yes	7	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc001bbc.3	P30038	563	no	no	NA	no	no	no	no	yes	no	yes	41	6.77070913185	22	5.6326405976	NA
uc001bbd.2	Q5TF58	517	no	no	NA	no	yes	no	no	no	no	no	31	5.5748071179	13	3.62452053225	NA
uc001bbi.3	Q5T4S7	5183	yes	yes	848	no	no	no	no	no	no	no	351	6.29628825792	113	3.14264257431	-1.00252339429
uc001bbo.3	Q8N766	993	yes	yes	9	no	yes	yes	no	no	no	no	410	38.3878070617	1543	223.982677877	2.54466711067
uc001bbs.3	Q9UKD2	239	no	no	NA	no	no	no	no	no	no	no	562	218.623634409	288	173.69700971	-0.331876455185
uc021ohn.1	F8W7D9	161	no	no	NA	no	no	no	no	no	no	no	0	0.0	2	1.79061358354	NA
uc001bbv.1	O95154	331	no	no	NA	no	no	no	no	no	no	yes	0	0.0	0	0.0	NA
uc001bbw.3	O43488	359	no	no	NA	no	no	no	no	yes	no	no	274	70.9601964873	180	72.2729549457	0.0264458769695
uc001bby.3	Q6ZP29	291	yes	yes	37	yes	no	no	yes	no	no	no	48	15.3358179179	150	74.30123375	NA
uc021ohr.1	P47756	277	no	no	NA	no	no	no	no	no	no	no	583	195.680469106	280	145.70552409	-0.425444192659
uc021ohu.1	NP_001191012	140	no	yes	17	yes	no	no	yes	yes	no	yes	756	502.056339089	402	413.900329835	-0.278565869445
uc021ohx.1		170	no	no	NA	no	no	no	no	no	no	no	7	3.85096907037	2	1.70585081035	NA
uc001bcj.2	P41271-2	216	yes	yes	36	no	no	no	yes	no	no	no	74	31.8519968215	306	204.204557423	NA
uc001bcl.3	P50406	440	yes	yes	28	yes	no	no	yes	no	no	no	5	1.05651586509	4	1.31040357705	NA
uc001bcn.3	Q5TGY1	634	yes	yes	190	yes	no	no	no	no	no	no	8	1.17316588174	0	0.0	NA
uc001bcr.3	Q9NXI6	227	yes	yes	155	yes	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001bcs.4	Q5T2D3	398	no	no	NA	no	no	no	no	no	no	no	29	6.77444343643	23	8.32995238675	NA
uc001bct.1	Q9NZK7	142	yes	yes	6	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc010odb.2	P14555	144	yes	yes	3	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc001bcy.3	P39877	138	yes	yes	4	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc001bcz.3	Q9UNK4	145	yes	yes	3	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc009vpp.1	Q9BZM2-2	211	yes	yes	47	no	no	no	yes	no	no	no	0	0.0	0	0.0	NA
uc009vpq.1	NP_001099042	150	yes	yes	2	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc001bdb.3	Q96LJ8	280	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc009vps.2	Q5TIE3-2	1215	no	no	NA	no	yes	no	no	no	no	no	0	0.0	0	0.0	NA
uc001bdh.3	Q7Z7J9	78	no	no	NA	no	no	no	no	no	no	no	7	8.34376631914	2	3.6960100891	NA
uc001bdi.4	Q969V5	352	no	yes	8	yes	no	yes	no	yes	no	yes	108	28.5259283573	135	55.2826509066	0.954552958488
uc001bdj.3	Q6ZT52	329	no	no	NA	no	no	no	no	no	no	no	1	0.282593909202	5	2.19064427774	NA
uc001bdk.3	P32320	146	no	no	NA	no	no	no	no	no	no	no	3	1.9104122492	1	0.987290366267	NA
uc001bdm.3	Q9BXM7	581	no	no	NA	no	no	no	no	yes	no	yes	127	20.3229282413	126	31.2602299102	0.621220100326
uc001bdo.1	NP_005207	456	yes	yes	26	yes	no	yes	no	no	no	no	1427	290.949640952	5610	1773.35536709	2.60764029962
uc001bdr.4	Q9P2E2	1029	no	no	NA	no	no	no	no	no	no	no	24	2.16847571143	13	1.82106619551	NA
uc009vpy.1	B7Z3W3	423	no	no	NA	no	no	no	no	no	no	no	18	3.95631472883	16	5.45227020236	NA
uc001bdw.1	Q5SSJ5	553	no	no	NA	no	no	no	no	no	no	no	499	83.8946196522	143	37.2742283308	-1.17039980496
uc001bee.3	B9EGQ7	1591	no	no	NA	no	no	no	no	no	no	no	332	19.4011109455	129	11.6873832547	-0.731187312325
uc001bei.2	P42892-4	767	yes	yes	66	yes	no	no	no	no	no	no	142	17.2128060627	490	92.0870310336	2.4195156831
uc001ber.3	Q9H094	633	no	no	NA	no	no	no	no	no	no	no	6	0.881264418271	0	0.0	NA
uc001bet.3	P05186	524	yes	yes	5	no	yes	yes	no	no	no	no	4	0.709720581126	21	5.77677912781	NA
uc001bew.3	NP_001139130	727	no	no	NA	no	no	no	no	no	no	no	4	0.511545508267	3	0.594818680089	NA
uc001bfb.3	Q86UV5	1035	no	no	NA	yes	no	no	no	no	no	yes	169	15.1811632324	82	11.4201355217	-0.410702568061
uc001bfg.1	Q5SZI1	272	yes	yes	3	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc001bfj.3	P98160	4391	yes	yes	5	no	yes	yes	no	no	no	no	42	0.889292333718	131	4.30036792194	NA
uc001bfk.3	P08861	270	yes	yes	5	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc001bfr.3	P60953	191	no	no	NA	no	no	no	no	no	no	no	767	373.353899633	286	215.839248868	-0.790586567129
uc001bfs.4	P56705	351	yes	yes	12	yes	no	yes	no	no	no	no	0	0.0	0	0.0	NA
uc001bfu.2	Q9NUA8	1239	no	no	NA	no	no	no	no	no	no	no	34	2.55132806161	21	2.44312531314	NA
uc001bfx.1	P29322	1005	yes	yes	11	yes	yes	yes	no	no	no	no	11	1.0176192611	44	6.31079931632	NA
uc001bfy.3	P02745	245	yes	yes	6	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc001bga.4	P02747	245	yes	yes	11	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc001bgd.3	P02746	253	yes	yes	12	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc001bge.3	P29323-3	987	yes	yes	6	yes	yes	yes	no	no	no	no	54	5.08669036564	200	29.2085903698	NA
uc001bgh.1	NP_001229450	121	yes	yes	3	yes	no	yes	yes	no	no	no	0	0.0	0	0.0	NA
uc001bgj.2	O60341-2	876	yes	yes	7	no	no	yes	no	no	no	no	815	86.4992212831	255	41.9598405663	-1.04367794866
uc010odv.1	Q86V48	1076	no	no	NA	no	no	no	no	no	no	no	54	4.66595110677	24	3.21511658309	NA
uc001bgn.3	P28221	377	yes	yes	39	yes	no	no	yes	no	no	no	0	0.0	0	0.0	NA
uc001bgp.4	O43390-2	636	no	no	NA	no	no	no	no	no	no	no	1979	289.299293925	657	148.903878165	-0.958181473127
uc001bgt.3	Q9C0F3	470	no	no	NA	no	no	no	no	no	no	no	11	2.17597310086	3	0.920070596649	NA
uc001bgw.3	Q8NC38	126	no	no	NA	no	no	no	no	no	no	no	1	0.737884096251	0	0.0	NA
uc021oig.1	O75764	348	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001bha.2	Q8TDY4	903	no	no	NA	no	no	no	no	no	no	no	22	2.26513257454	12	1.91554011262	NA
uc001bhe.2	Q14209	437	no	no	NA	no	no	no	no	no	no	no	83	17.6585626512	31	10.2253459902	NA
uc001bhh.4	Q02535	119	no	no	NA	no	no	no	no	no	no	no	348	271.888586995	306	370.657011793	0.447069210443
uc001bhk.3	P62913	178	no	no	NA	no	no	no	no	no	no	no	5669	2961.04596993	3015	2441.54688948	-0.278311403433
uc001bho.3	Q14241	798	no	no	NA	no	no	no	no	no	no	no	391	45.5546339422	161	29.0817635958	-0.647483055595
uc001bhq.3	Q9GZP4	211	no	no	NA	no	no	no	no	no	no	no	178	78.4325332261	90	61.4833905817	-0.351255471039
uc001bht.3	O95372	231	no	no	NA	no	no	no	no	no	no	no	133	53.5301371644	52	32.4480885745	-0.72221785376
uc009vqo.1	Q14376	348	no	no	NA	no	no	no	no	no	no	no	67	17.9000504039	31	12.840448844	NA
uc001bib.3	P35914	325	no	yes	12	no	yes	yes	no	yes	no	yes	68	19.4528951898	36	15.9667635849	NA
uc001bie.3	P04066	466	yes	yes	11	no	yes	yes	no	no	no	no	51	10.1752000054	203	62.7925147541	NA
uc001bif.3	P34972	360	yes	yes	35	yes	no	no	yes	no	no	no	0	0.0	0	0.0	NA
uc001big.3	Q9NPJ4	139	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc021oir.1	O75494	262	no	no	NA	no	no	no	no	no	no	no	28	9.93608813577	7	3.85118608521	NA
uc001bin.4	Q5VTT5	1437	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001biq.2	Q8N6P7	574	yes	yes	3	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc001bis.3	Q8IU57	520	yes	yes	7	yes	no	yes	no	no	no	no	13	2.32433490319	17	4.71241286361	NA
uc021oiw.1	Q8TE85	626	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001bjc.3	Q5TH74	334	no	no	NA	no	no	no	no	no	no	no	28	7.79417692087	8	3.45256032275	NA
uc001bjh.3	Q6P499	406	yes	yes	34	yes	no	no	yes	no	no	no	23	5.26696579048	131	46.5096442001	NA
uc001bjj.3	Q9UKA8	241	no	no	NA	no	no	no	no	no	no	no	40	15.4312690668	11	6.57920468143	NA
uc001bjk.2	Q5T1S8	102	yes	yes	31	yes	no	no	yes	no	no	no	0	0.0	0	0.0	NA
uc001bjm.3	Q8IYB3	904	no	no	NA	no	no	no	no	no	no	no	1087	111.794338043	237	37.7900677584	-1.56476811253
uc001bjo.2	Q9Y696	253	no	no	NA	no	no	no	no	yes	no	yes	445	163.530281726	248	141.295690047	-0.210840351861
uc001bjq.3	Q13761	415	no	no	NA	no	no	no	no	no	no	no	5	1.12016139913	6	2.08401532735	NA
uc001bjt.1	O95926	243	no	no	NA	no	no	no	no	no	no	no	205	78.4343465274	81	48.0481311583	-0.707005233023
uc001bjw.3	Q9BUV0	290	yes	yes	125	no	no	yes	no	no	no	no	20	6.41195835363	10	4.97049632672	NA
uc001bjz.3	Q7RU08	417	yes	yes	12	yes	no	no	yes	no	no	no	0	0.0	0	0.0	NA
uc001bke.3	O95807	157	yes	yes	26	yes	no	no	yes	no	no	no	347	205.488971059	519	476.502803908	1.21342373938
uc001bkf.3	NP_065231	417	yes	yes	12	yes	no	no	yes	no	no	no	4	0.891831137914	0	0.0	NA
uc001bkk.3	Q8N5G2	664	yes	yes	20	yes	no	no	yes	no	no	no	71	9.94143241725	190	41.2461366871	NA
uc001bkl.4	Q5SW96	308	no	no	NA	no	no	no	no	no	no	no	49	14.7912221112	27	12.6360344929	NA
uc001bkm.2	Q9NR34	630	yes	yes	23	yes	no	no	yes	no	no	no	1	0.14757681925	0	0.0	NA
uc021ojl.1	Q9NZV5-2	556	yes	yes	31	no	no	yes	no	no	no	no	129	21.5711656483	512	132.7372832	2.62139760818
uc001bkq.4	Q9H019	292	no	no	NA	no	no	no	no	no	no	no	63	20.0593286166	49	24.1886139735	NA
uc001bkw.1	Q9H7T9	357	no	no	NA	no	no	no	no	no	no	no	95	24.7408196978	29	11.7092084335	NA
uc001bkx.3	Q86WK9	346	yes	yes	73	yes	no	no	no	no	no	no	15	4.03063856044	50	20.830114664	NA
uc010oev.2	P16949-2	174	no	no	NA	no	no	no	no	no	no	no	1232	658.294390972	603	499.534880836	-0.398147485194
uc001bld.4	Q99487	392	no	no	NA	no	no	no	no	no	no	no	12	2.84612437125	2	0.735430578954	NA
uc001blf.3	Q92935	676	yes	yes	10	yes	no	yes	no	no	no	no	0	0.0	0	0.0	NA
uc001blg.1	Q9BRI3-2	372	yes	yes	74	yes	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001bli.1	Q969Q1	353	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc009vsb.3	Q8N165	341	no	no	NA	no	no	no	no	no	no	no	19	5.18033585462	12	5.07252997566	NA
uc001blk.3	Q8TAY7	271	no	no	NA	no	no	no	no	no	no	no	0	0.0	2	1.06379626181	NA
uc001bll.4	O00488	134	no	no	NA	no	no	no	no	no	no	no	296	205.374069058	229	246.336314222	0.262375286065
uc001blm.4	Q53GM7	713	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc010oez.2	Q7RTX7	472	yes	yes	93	yes	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001bls.1	Q6P2H3	762	no	no	NA	no	no	no	no	no	no	no	205	25.0125278296	65	12.2957815956	-1.02448742288
uc001blu.3	Q9H299	93	no	no	NA	no	no	no	no	no	no	no	135	134.961381475	76	117.795418324	-0.196263219998
uc001blw.3	Q5T124	520	no	no	NA	no	no	no	no	no	no	no	31	5.54264476914	18	4.98961362029	NA
uc001bmc.3	P31358	61	yes	yes	4	yes	yes	yes	yes	no	no	no	0	0.0	0	0.0	NA
uc001bmd.4	NP_001034864	1661	no	no	NA	no	no	no	no	no	no	no	4	0.223897401873	6	0.520690163064	NA
uc009vsj.1	Q8IZ20-2	504	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001bmj.3	Q9H9Z2	209	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001bmk.3	Q86SQ9-2	334	no	no	NA	no	no	no	no	no	no	no	65	18.0936249949	38	16.3996615331	NA
uc001bmp.4	P05204	90	no	no	NA	no	no	no	no	no	no	no	1167	1205.55503645	380	608.609661339	-0.986108373772
uc001bms.1	Q15418-2	744	no	no	NA	no	no	no	no	no	no	no	66	8.24763997906	27	5.2310465374	NA
uc001bmv.1	O14497	2285	no	no	NA	no	no	no	no	no	no	no	483	19.6525822011	171	10.7871734285	-0.865402000353
uc001bmz.3	Q9NUD9	493	yes	yes	12	yes	no	no	yes	no	no	no	8	1.50869608321	7	2.04667495806	NA
uc001bnb.3	Q9NUE0	388	yes	yes	85	yes	no	no	no	no	no	no	93	22.284860412	130	48.2958019375	NA
uc001bnc.1	P31947	248	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001bnd.1	Q9H9Y4	310	no	no	NA	no	no	no	no	no	no	no	84	25.1927912088	28	13.0194936042	NA
uc001bne.3	Q96I76	525	no	no	NA	no	no	no	no	no	no	no	55	9.74007007051	18	4.94209349057	NA
uc001bnf.3	Q15466	257	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001bng.1	Q9Y266	331	no	no	NA	no	no	no	no	no	no	no	991	278.358415596	455	198.144105834	-0.4903936485
uc001bni.2	Q8NAX2	398	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001bnj.4	NP_001013664	227	no	no	NA	no	no	no	no	no	no	no	22	9.01063751016	15	9.52495992125	NA
uc010ofj.2	Q96A09	425	yes	yes	14	no	no	yes	no	no	no	no	3	0.656282796195	0	0.0	NA
uc001bnm.3	P19634	815	no	yes	15	yes	no	no	yes	no	no	yes	30	3.42233359979	151	26.7065072573	NA
uc001bno.3	Q8N5D0-4	676	no	no	NA	no	no	no	no	no	no	no	39	5.36384977659	31	6.61017189013	NA
uc001bnr.4	Q9H0R3	208	yes	yes	163	yes	no	no	no	no	no	no	123	54.9794602101	248	171.864469143	1.64430666864
uc001bnw.2	Q8IYJ3	562	no	no	NA	no	no	no	no	no	no	no	1	0.165433089195	1	0.256484685899	NA
uc001bny.1	O95382	1288	no	no	NA	no	no	no	no	no	no	no	28	2.02116078538	23	2.57400702634	NA
uc001boa.3	O75636	299	yes	yes	3	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc001boc.3	NP_997280	173	yes	yes	12	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc001bod.3	P46089	330	yes	yes	3	yes	no	yes	yes	no	no	no	36	10.1425523048	48	20.9664572327	NA
uc001bof.2	Q9Y6W5	498	no	no	NA	no	no	no	no	no	no	no	150	28.0040349782	52	15.0512218086	-0.89575410876
uc009vsy.3	Q5TGY3	1603	no	no	NA	no	no	no	no	no	no	no	36	2.0879864383	24	2.1581194282	NA
uc001bom.3	P09769	529	no	no	NA	no	no	no	no	no	no	yes	0	0.0	0	0.0	NA
uc001bon.1	P09912-3	138	yes	yes	5	yes	yes	yes	no	no	no	no	20	13.4744052359	17	17.7569180368	NA
uc001bor.3	Q8TAV0-3	341	no	no	NA	no	no	no	no	no	no	no	92	25.0837315066	42	17.7538549148	NA
uc001bou.4	Q86Y82	276	yes	yes	252	yes	no	no	no	no	no	no	341	114.869304636	155	80.9506557559	-0.504878660152
uc001bov.2	Q12972	351	no	no	NA	no	no	no	no	no	no	no	409	108.336521414	195	80.0802185972	-0.436001855599
uc001bpc.4	Q5TEJ8	643	no	no	NA	no	no	no	no	no	no	no	5	0.722965755269	2	0.448349590902	NA
uc001bpe.1	P15927	270	no	no	NA	no	no	no	no	no	no	no	589	202.819741923	241	128.66221788	-0.656609623998
uc001bpg.3	Q92485	455	yes	yes	3	no	yes	yes	no	no	no	no	44	8.99083391124	166	52.5889435535	NA
uc001bph.1	Q9H6D3	395	yes	yes	13	yes	no	yes	yes	no	no	no	44	10.3565302016	160	58.3876024202	NA
uc001bpi.2	Q99504	573	no	no	NA	no	no	no	no	no	no	no	175	28.3950162693	49	12.3264839097	-1.20387640412
uc010ofv.1	Q15005	226	yes	yes	81	yes	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001bpl.3	P25105	342	yes	yes	20	yes	no	no	yes	no	no	no	0	0.0	0	0.0	NA
uc001bpn.3	O75937	253	no	no	NA	no	no	no	no	no	no	no	900	330.735401244	298	169.78272433	-0.961987807156
uc001bpq.3	Q9UII2	106	no	no	NA	no	no	no	no	yes	no	yes	1409	1235.84448249	898	1221.14778623	-0.0172593979733
uc001bps.3	P58004	480	no	no	NA	no	no	no	no	no	no	no	380	73.603938601	238	71.471595098	-0.0424129814243
uc009vtg.3	Q9BUE0	208	no	no	NA	no	no	no	no	no	no	no	67	29.9481612526	28	19.4040529678	NA
uc001bpw.3	Q8IZ21	702	no	no	NA	no	no	no	no	no	no	no	188	24.8988582222	60	12.3200336303	-1.01507339247
uc001bqd.3		136	no	no	NA	no	no	no	no	no	no	no	55	37.5995351986	30	31.7965573842	NA
uc001bqf.2	P18754-2	452	no	no	NA	no	no	no	no	no	no	no	1062	218.446342229	491	156.581630965	-0.480363972892
uc001bqi.3	Q9NX07	287	no	no	NA	no	no	no	no	no	no	no	185	59.930586354	62	31.1392069528	-0.944560286529
uc001bqv.3	NP_001180461	218	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001bqy.3	Q16514	161	no	no	NA	no	no	no	no	no	no	no	140	80.8464314153	75	67.1480093828	-0.267839462849
uc001bqz.3	B1AT47	563	no	no	NA	no	no	no	no	no	no	no	66	10.8991903098	20	5.12058236146	NA
uc021okf.1	Q9Y5A9	579	no	no	NA	no	no	no	no	no	no	no	670	107.585795174	226	56.2636147243	-0.935213459336
uc001brf.1	P41143	372	yes	yes	46	yes	no	no	yes	no	no	no	7	1.7494993895	14	5.42478900175	NA
uc001brm.2	P11171	864	no	no	NA	no	no	no	no	no	no	no	419	45.087792798	101	16.8502126632	-1.41997008735
uc001brn.2	Q69YZ2	307	yes	yes	53	yes	no	no	yes	no	no	no	0	0.0	0	0.0	NA
uc001bro.3	Q08170	494	no	no	NA	no	no	no	no	no	no	no	695	130.802652447	338	98.625111325	-0.407364867733
uc001brq.1	Q9BV79	373	no	no	NA	no	no	no	no	yes	no	yes	119	29.6617537243	85	32.8479180841	0.147198036431
uc001bru.3	Q92729	1446	yes	yes	6	yes	yes	yes	no	no	no	no	195	12.5379061168	596	59.4122119717	2.24446307031
uc001brz.3	P21941	496	yes	yes	3	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc001bsc.2	Q13571	262	yes	yes	15	yes	no	no	yes	no	no	no	0	0.0	0	0.0	NA
uc001bse.2	O75056	442	yes	yes	385	yes	yes	no	no	no	no	no	85	17.8794992553	446	145.448867624	NA
uc001bsh.1	E9PCJ0	1188	no	no	NA	no	no	no	no	no	no	no	762	59.6344510515	267	32.3960884325	-0.880326392207
uc010ogd.2	Q4KMZ8	207	yes	yes	8	yes	yes	yes	yes	no	no	no	0	0.0	1	0.696349726932	NA
